Issue key,Issue ID,"Custom field 
(CRM Company)",Status,Severity,Original Severity,Created,Resolved,IMT,IMT RCA,Environment,Origin,Start Date & Time,End Date & Time,Downtime,"Issue classification
(Application/Platform)"
TSR-348939,536386,Customer 15,Permanently Closed,Severity 1,Severity 2,7-9-22 12:39 PM,7-9-22 5:52 PM,,,,Client,7-9-22 12:39 PM,7-9-22 5:52 PM,,Application
TSR-346694,533981,Customer 15,Permanently Closed,Severity 1,Severity 1,7-6-22 5:58 PM,7-6-22 6:26 PM,,,,Client,7-6-22 5:58 PM,7-6-22 6:20 PM,,Application
TSR-346226,533464,Customer 15,Permanently Closed,Severity 1,Severity 1,7-6-22 10:57 AM,7-6-22 1:30 PM,,,,Internal,7-6-22 10:57 AM,7-6-22 1:30 PM,,Application
TSR-346224,533462,Customer 15,Permanently Closed,Severity 1,Severity 1,7-6-22 10:54 AM,7-6-22 1:28 PM,,,,Client,7-6-22 10:54 AM,7-6-22 1:28 PM,2:30:00,Platform
TSR-346223,533461,Customer 15,Permanently Closed,Severity 1,Severity 1,7-6-22 10:53 AM,7-6-22 1:41 PM,,,,Client,7-6-22 10:53 AM,7-6-22 1:41 PM,,Application
TSR-343884,530968,Customer 15,Permanently Closed,Severity 1,Severity 1,7-1-22 10:04 PM,7-1-22 11:45 PM,,,,Internal,7-1-22 10:04 PM,7-1-22 11:42 PM,,Application
TSR-343133,530155,Customer 15,Permanently Closed,Severity 1,Severity 1,7-1-22 4:53 AM,7-1-22 5:19 AM,,,,Client,7-1-22 4:53 AM,7-1-22 5:19 AM,,Application
TSR-343104,530125,Customer 15,Permanently Closed,Severity 1,Severity 1,7-1-22 3:32 AM,7-1-22 5:58 AM,,,,Internal,7-1-22 3:32 AM,7-1-22 5:57 AM,,Platform
TSR-343098,530119,Customer 15,Permanently Closed,Severity 1,Severity 1,7-1-22 2:54 AM,7-1-22 4:20 AM,,,,Client,7-1-22 2:54 AM,7-1-22 4:20 AM,2:00:00,Application
TSR-343087,530108,Customer 15,Permanently Closed,Severity 1,Severity 1,7-1-22 2:27 AM,7-1-22 3:27 AM,,,,Internal,7-1-22 2:27 AM,7-1-22 3:22 AM,,Application
TSR-341297,528144,Customer 15,Permanently Closed,Severity 1,Severity 1,6-29-22 11:40 AM,6-29-22 12:16 PM,,,,Client,6-29-22 11:40 AM,6-29-22 12:16 PM,0:36:00,Application
TSR-337405,523923,Customer 15,Permanently Closed,Severity 1,Severity 1,6-23-22 8:56 AM,6-23-22 10:05 AM,,,,Client,6-23-22 8:56 AM,6-23-22 10:05 AM,,
TSR-335503,521847,Customer 15,Permanently Closed,Severity 1,Severity 1,6-20-22 10:47 PM,6-20-22 11:42 PM,,,,Internal,6-20-22 10:47 PM,6-20-22 11:42 PM,,
TSR-334523,520774,Customer 15,Permanently Closed,Severity 1,Severity 1,6-18-22 9:00 PM,6-18-22 11:25 PM,,,,Internal,6-18-22 9:01 PM,6-18-22 11:20 PM,,
TSR-334301,520538,Customer 15,Permanently Closed,Severity 1,Severity 1,6-17-22 11:00 PM,6-17-22 11:34 PM,,,,Internal,6-17-22 11:00 PM,6-17-22 11:34 PM,,
TSR-329795,515625,Customer 15,Permanently Closed,Severity 1,Severity 1,6-11-22 1:38 AM,6-11-22 2:47 AM,,,,Internal,6-11-22 1:38 AM,6-11-22 2:46 AM,,
TSR-329002,514784,Customer 15,Permanently Closed,Severity 1,Severity 1,6-10-22 10:33 AM,6-10-22 11:12 AM,,,,Client,6-10-22 10:33 AM,6-10-22 11:12 AM,,
TSR-329000,514782,Customer 15,Permanently Closed,Severity 1,Severity 1,6-10-22 10:32 AM,6-10-22 11:12 AM,,,,Internal,6-10-22 10:32 AM,6-10-22 11:12 AM,,
TSR-328916,514675,Customer 15,Permanently Closed,Severity 1,Severity 1,6-10-22 5:31 AM,6-10-22 6:05 AM,,,,Internal,6-10-22 5:31 AM,6-10-22 6:05 AM,,
TSR-327281,512869,Customer 15,Permanently Closed,Severity 1,Severity 1,6-8-22 5:13 AM,6-8-22 5:49 AM,,,,Client,6-8-22 5:13 AM,6-8-22 5:32 AM,0:19:00,Application
TSR-327278,512866,Customer 15,Permanently Closed,Severity 1,Severity 1,6-8-22 5:01 AM,6-8-22 5:41 AM,,,,Internal,6-8-22 5:01 AM,6-8-22 5:41 AM,,
TSR-326631,512168,Customer 15,Permanently Closed,Severity 1,Severity 1,6-7-22 2:01 PM,6-7-22 2:07 PM,,,,Internal,6-7-22 1:55 PM,6-7-22 2:00 PM,,
TSR-325629,511022,Customer 15,Permanently Closed,Severity 1,Severity 1,6-6-22 12:55 AM,6-6-22 1:26 AM,,,,Internal,6-6-22 12:55 AM,6-6-22 1:18 AM,,
TSR-325464,510852,Customer 15,Permanently Closed,Severity 1,Severity 1,6-5-22 4:05 AM,6-5-22 4:49 AM,,,,Internal,6-5-22 4:05 AM,6-5-22 4:25 AM,,
TSR-325430,510818,Customer 15,Permanently Closed,Severity 1,Severity 1,6-5-22 12:33 AM,6-5-22 5:49 PM,,,,Internal,6-5-22 12:33 AM,6-5-22 5:19 PM,,
TSR-325167,510540,Customer 15,Permanently Closed,Severity 1,Severity 1,6-3-22 11:49 PM,6-4-22 12:38 AM,,,,Internal,6-3-22 11:49 PM,6-4-22 12:30 AM,,
TSR-324313,509609,Customer 15,Permanently Closed,Severity 1,Severity 1,6-3-22 12:27 AM,6-3-22 2:46 AM,,,,Internal,6-3-22 12:27 AM,6-3-22 2:46 AM,,
TSR-322713,507892,Customer 15,Permanently Closed,Severity 1,Severity 1,6-1-22 7:15 AM,6-1-22 8:23 AM,,,,Internal,6-1-22 7:15 AM,6-1-22 8:23 AM,0:44:00,Platform
TSR-322712,507891,Customer 15,Permanently Closed,Severity 1,Severity 1,6-1-22 7:14 AM,6-1-22 8:25 AM,,,,Client,6-1-22 7:14 AM,6-1-22 8:25 AM,0:37:00,Platform
TSR-304745,n/a,Customer 16,Resolved,SEV2,n/a,n/a,n/a,,,,Client,5-3-22 4:37 PM,5-3-22 5:00 PM,0:23:00,Platform
TSR-404455,596996,Customer 16,Permanently Closed,Severity 1,Severity 1,28-09-2022 18:17,9-28-22 8:30 PM,Yes,No,Production,Client,9-28-22 6:01 PM,9-28-22 8:30 PM,,Application
TSR-382622,573182,Customer 16,Permanently Closed,Severity 1,Severity 1,8-26-22 12:01 PM,8-26-22 12:42 PM,Yes,No,Production,Internal,8-26-22 12:01 PM,8-26-22 12:16 PM,,Platform
TSR-369789,558893,Customer 16,Permanently Closed,Severity 1,Severity 1,8-8-22 4:01 AM,8-8-22 4:33 AM,Yes,No,Production,Internal,8-8-22 4:01 AM,8-8-22 4:32 AM,,Application
TSR-366803,555700,Customer 16,Permanently Closed,Severity 1,Severity 1,8-3-22 8:48 AM,8-3-22 8:58 AM,Yes,No,Production,Internal,8-3-22 8:25 AM,8-3-22 8:49 AM,0:24:00,Platform
TSR-363580,552205,Customer 16,Permanently Closed,Severity 1,Severity 1,7-29-22 2:41 AM,7-29-22 3:34 AM,,,,Internal,7-29-22 2:41 AM,7-29-22 3:34 AM,,Platform
TSR-356709,544861,Customer 16,Permanently Closed,Severity 1,Severity 2,7-21-22 10:18 AM,7-21-22 12:15 PM,,,,Internal,7-21-22 10:18 AM,7-21-22 12:15 PM,,Platform
TSR-342379,529331,Customer 16,Pending client confirmation,Severity 1,Severity 1,6-30-22 12:48 PM,6-30-22 1:13 PM,,,,Internal,6-30-22 12:48 PM,6-30-22 1:13 PM,,
TSR-335268,521600,Customer 16,Permanently Closed,Severity 1,Severity 1,6-20-22 5:26 PM,6-20-22 6:46 PM,,,,Internal,6-20-22 5:26 PM,6-20-22 6:46 PM,,
TSR-405334,597952,Customer 17,Permanently Closed,Severity 1,Severity 1,29-09-2022 17:28,29-09-2022 20:48,Yes,No,Production,Internal,9-29-22 7:03 PM,9-29-22 8:48 PM,,Application
TSR-404399,596938,Customer 17,Permanently Closed,Severity 1,Severity 1,28-09-2022 17:29,28-09-2022 19:33,Yes,No,Production,Internal,9-28-22 5:29 PM,9-28-22 7:33 PM,,Application
TSR-402512,594868,Customer 17,Permanently Closed,Severity 1,Severity 1,26-09-2022 15:32,26-09-2022 16:21,Yes,No,Production,Internal,9-26-22 3:32 PM,9-26-22 4:21 PM,,Application
TSR-402120,594436,Customer 17,Permanently Closed,Severity 1,Severity 1,25-09-2022 16:13,25-09-2022 17:48,Yes,No,Production,Internal,9-25-22 4:13 PM,9-25-22 5:44 PM,,Application
TSR-395512,587212,Customer 17,Permanently Closed,Severity 1,Severity 1,14-09-2022 23:25,15-09-2022 00:18,Yes,No,Production,Internal,9-14-22 11:25 PM,9-15-22 12:18 AM,,Application
TSR-390707,581991,Customer 17,Permanently Closed,Severity 1,Severity 1,07-09-2022 16:35,07-09-2022 17:13,Yes,No,Production,Internal,9-7-22 4:35 PM,9-7-22 5:13 PM,,Platform
TSR-389893,581062,Customer 17,Permanently Closed,Severity 1,Severity 1,06-09-2022 16:34,06-09-2022 17:08,Yes,No,Production,Internal,9-6-22 4:34 PM,9-6-22 5:08 PM,,Platform
TSR-387914,578942,Customer 17,Permanently Closed,Severity 1,Severity 1,02-09-2022 16:36,02-09-2022 17:21,Yes,No,Production,Internal,9-2-22 4:36 PM,9-2-22 5:21 PM,,Platform
TSR-387492,578479,Customer 17,Permanently Closed,Severity 1,Severity 1,02-09-2022 03:07,02-09-2022 04:18,No,No,Production,Internal,9-2-22 3:07 AM,9-2-22 4:16 AM,,Application
TSR-386963,577900,Customer 17,Permanently Closed,Severity 1,Severity 1,01-09-2022 13:34,01-09-2022 14:35,Yes,No,Production,Internal,9-1-22 1:34 PM,9-1-22 2:15 PM,,Application
TSR-384345,575039,Customer 17,Permanently Closed,Severity 1,Severity 1,8-29-22 7:11 PM,8-29-22 8:00 PM,Yes,No,Production,Internal,8-29-22 7:11 PM,8-29-22 7:45 PM,,Platform
TSR-382853,573429,Customer 17,Permanently Closed,Severity 1,Severity 1,8-26-22 3:29 PM,8-26-22 6:13 PM,Yes,No,Production,Internal,8-26-22 3:29 PM,8-26-22 6:10 PM,,Platform
TSR-381923,572415,Customer 17,Permanently Closed,Severity 1,Severity 1,8-25-22 3:56 PM,8-25-22 7:03 PM,Yes,Yes,Production,Internal,8-25-22 3:56 PM,8-25-22 7:03 PM,,Application
TSR-381486,571927,Customer 17,Pending client confirmation,Severity 1,Severity 1,8-25-22 3:46 AM,8-25-22 4:45 AM,Yes,No,Production,Internal,8-25-22 3:46 AM,8-25-22 4:43 AM,,Application
TSR-380982,571392,Customer 17,Permanently Closed,Severity 1,Severity 1,8-24-22 4:06 PM,8-24-22 5:32 PM,Yes,No,Production,Internal,8-24-22 4:00 PM,8-24-22 5:30 PM,,Application
TSR-366868,555777,Customer 17,Permanently Closed,Severity 1,Severity 1,8-3-22 11:03 AM,8-3-22 11:57 AM,Yes,No,Production,Internal,8-3-22 10:57 AM,8-3-22 11:24 AM,,Platform
TSR-352743,540541,Customer 17,Permanently Closed,Severity 1,Severity 1,7-15-22 5:49 AM,7-15-22 6:28 AM,,,,Internal,7-15-22 5:49 AM,7-15-22 6:28 AM,,Platform
TSR-349906,537427,Customer 17,Permanently Closed,Severity 1,Severity 1,7-12-22 12:38 AM,7-12-22 1:35 AM,,,,Internal,7-12-22 12:38 AM,7-12-22 1:33 AM,,Platform
TSR-345521,532711,Customer 17,Permanently Closed,Severity 1,Severity 1,7-5-22 2:20 PM,7-5-22 4:45 PM,,,,Internal,7-5-22 2:20 PM,7-5-22 3:47 PM,1:27:00,Platform
TSR-338245,524848,Customer 17,Pending client confirmation,Severity 1,Severity 1,6-24-22 8:04 AM,6-24-22 8:58 AM,,,,Internal,6-24-22 8:04 AM,6-24-22 8:58 AM,,
TSR-327044,512620,Customer 17,Permanently Closed,Severity 1,Severity 1,6-7-22 9:38 PM,6-7-22 9:53 PM,,,,Internal,6-7-22 9:38 PM,6-7-22 9:53 PM,,
TSR-395521,587222,Customer 18,Permanently Closed,Severity 1,Severity 1,14-09-2022 23:33,15-09-2022 00:30,Yes,No,Production,Internal,9-14-22 11:03 PM,9-15-22 12:19 AM,,Platform
TSR-391935,583316,Customer 18,Permanently Closed,Severity 1,Severity 1,08-09-2022 23:24,08-09-2022 23:53,Yes,No,Production,Internal,9-8-22 11:03 PM,9-8-22 11:37 PM,,Platform
TSR-390201,581401,Customer 18,Permanently Closed,Severity 1,Severity 1,06-09-2022 23:18,06-09-2022 23:54,No,No,Production,Internal,9-6-22 11:03 PM,9-6-22 11:37 PM,,Platform
TSR-390186,581385,Customer 18,Permanently Closed,Severity 1,Severity 1,06-09-2022 22:47,06-09-2022 23:12,Yes,No,Production,Internal,9-6-22 10:33 PM,9-6-22 10:53 PM,,Platform
TSR-388385,579452,Customer 18,Permanently Closed,Severity 1,Severity 1,03-09-2022 08:59,03-09-2022 09:26,Yes,No,Production,Internal,9-3-22 8:59 AM,9-3-22 9:26 AM,,Platform
TSR-372279,561637,Customer 18,Permanently Closed,Severity 1,Severity 1,8-10-22 10:51 PM,8-11-22 12:29 AM,Yes,No,Production,Internal,8-10-22 10:15 PM,8-10-22 11:11 PM,,Platform
TSR-368326,557358,Customer 18,Permanently Closed,Severity 1,Severity 1,8-4-22 11:18 PM,8-4-22 11:59 PM,Yes,No,Production,Internal,8-4-22 11:03 PM,8-4-22 11:17 PM,,Platform
TSR-365067,553773,Customer 18,Permanently Closed,Severity 1,Severity 1,7-31-22 11:03 PM,8-1-22 12:44 AM,,,,Internal,7-31-22 11:03 PM,7-31-22 11:53 PM,,Platform
TSR-363467,552082,Customer 18,Permanently Closed,Severity 1,Severity 1,7-28-22 10:47 PM,7-29-22 2:29 AM,,,,Internal,7-28-22 10:47 PM,7-29-22 2:28 AM,,Platform
TSR-362443,550988,Customer 18,Permanently Closed,Severity 1,Severity 1,7-28-22 12:53 AM,7-28-22 3:17 AM,,,,Internal,7-28-22 12:53 AM,7-28-22 3:17 AM,,Platform
TSR-359680,547967,Customer 18,Permanently Closed,Severity 1,Severity 1,7-24-22 10:48 PM,7-24-22 10:59 PM,,,,Internal,7-24-22 10:48 PM,7-24-22 10:59 PM,,Platform
TSR-359483,547769,Customer 18,Permanently Closed,Severity 1,Severity 1,7-23-22 11:11 PM,7-24-22 12:25 AM,,,,Internal,7-23-22 11:11 PM,7-24-22 12:24 AM,,Platform
TSR-359466,547752,Customer 18,Permanently Closed,Severity 1,Severity 1,7-23-22 10:01 PM,7-23-22 11:18 PM,,,,Internal,7-23-22 10:01 PM,7-23-22 10:35 PM,,Application
TSR-358096,546372,Customer 18,Permanently Closed,Severity 1,Severity 1,7-22-22 11:29 PM,7-23-22 12:32 AM,,,,Internal,7-22-22 11:29 PM,7-23-22 12:08 AM,,Platform
TSR-357404,545615,Customer 18,Permanently Closed,Severity 1,Severity 1,7-22-22 2:52 AM,7-22-22 4:40 AM,,,,Internal,7-22-22 2:52 AM,7-22-22 4:39 AM,,Platform
TSR-357316,545521,Customer 18,Permanently Closed,Severity 1,Severity 1,7-22-22 12:29 AM,7-22-22 2:59 AM,,,,Internal,7-22-22 12:29 AM,7-22-22 1:19 AM,,Application
TSR-356434,544569,Customer 18,Permanently Closed,Severity 1,Severity 1,7-20-22 11:53 PM,7-21-22 1:17 AM,,,,Internal,7-20-22 11:53 PM,7-21-22 1:17 AM,,Platform
TSR-353366,541213,Customer 18,Permanently Closed,Severity 1,Severity 1,7-15-22 11:15 PM,7-16-22 1:13 AM,,,,Internal,7-15-22 11:15 PM,7-16-22 1:13 AM,,Platform
TSR-352063,539815,Customer 18,Permanently Closed,Severity 1,Severity 1,7-14-22 10:39 AM,7-14-22 1:09 PM,,,,Internal,7-14-22 10:39 AM,7-14-22 1:09 PM,,Platform
TSR-351770,539496,Customer 18,Permanently Closed,Severity 1,Severity 1,7-13-22 11:20 PM,7-14-22 1:31 AM,,,,Internal,7-13-22 11:20 PM,7-14-22 1:31 AM,,Platform
TSR-350741,538368,Customer 18,Permanently Closed,Severity 1,Severity 1,7-12-22 10:59 PM,7-13-22 12:54 AM,,,,Internal,7-12-22 10:59 PM,7-13-22 12:54 AM,,Platform
TSR-349042,536491,Customer 18,Permanently Closed,Severity 1,Severity 1,7-9-22 10:47 PM,7-10-22 2:01 AM,,,,Internal,7-9-22 10:47 PM,7-10-22 2:00 AM,,Platform
TSR-348830,536274,Customer 18,Permanently Closed,Severity 1,Severity 1,7-9-22 2:43 AM,7-9-22 5:01 AM,,,,Internal,7-9-22 2:43 AM,7-9-22 5:00 AM,,Platform
TSR-344357,531449,Customer 18,Permanently Closed,Severity 1,Severity 1,7-3-22 2:39 PM,7-3-22 3:28 PM,,,,Internal,7-3-22 2:23 PM,7-3-22 3:10 PM,,Platform
TSR-344333,531425,Customer 18,Permanently Closed,Severity 1,Severity 1,7-3-22 12:12 PM,7-3-22 1:11 PM,,,,Internal,7-3-22 11:49 AM,7-3-22 12:57 PM,,Platform
TSR-343007,530021,Customer 18,Pending client confirmation,Severity 1,Severity 1,6-30-22 11:58 PM,7-1-22 1:38 AM,,,,Internal,6-30-22 11:58 PM,7-1-22 1:38 AM,,
TSR-341009,527830,Customer 18,Permanently Closed,Severity 1,Severity 1,6-29-22 12:44 AM,6-29-22 3:27 AM,,,,Internal,6-29-22 12:44 AM,6-29-22 3:23 AM,,
TSR-340954,527775,Customer 18,Permanently Closed,Severity 1,Severity 1,6-28-22 10:51 PM,6-28-22 11:15 PM,,,,Internal,6-28-22 10:51 PM,6-28-22 11:09 PM,,
TSR-339415,526084,Customer 18,Permanently Closed,Severity 1,Severity 1,6-26-22 11:08 PM,6-27-22 12:33 AM,,,,Internal,6-26-22 11:08 PM,6-27-22 12:33 AM,,
TSR-339412,526081,Customer 18,Permanently Closed,Severity 1,Severity 1,6-26-22 10:34 PM,6-26-22 10:54 PM,,,,Internal,6-26-22 10:34 PM,6-26-22 10:54 PM,,
TSR-338887,525551,Customer 18,Pending client confirmation,Severity 1,Severity 1,6-25-22 2:46 AM,6-25-22 4:35 AM,,,,Internal,6-25-22 2:46 AM,6-25-22 4:34 AM,,
TSR-338017,524604,Customer 18,Permanently Closed,Severity 1,Severity 1,6-23-22 11:16 PM,6-23-22 11:28 PM,,,,Internal,6-23-22 11:16 PM,6-23-22 11:26 PM,,
TSR-337167,523670,Customer 18,Permanently Closed,Severity 1,Severity 1,6-22-22 10:57 PM,6-23-22 12:14 AM,,,,Internal,6-22-22 10:57 PM,6-23-22 12:14 AM,,
TSR-337158,523659,Customer 18,Permanently Closed,Severity 1,Severity 1,6-22-22 10:37 PM,6-22-22 10:52 PM,,,,Internal,6-22-22 10:37 PM,6-22-22 10:52 PM,,
TSR-336583,523006,Customer 18,Permanently Closed,Severity 1,Severity 1,6-22-22 9:57 AM,6-22-22 10:29 AM,,,,Internal,6-22-22 9:57 AM,6-22-22 10:29 AM,,
TSR-336057,522435,Customer 18,Permanently Closed,Severity 1,Severity 1,6-21-22 5:20 PM,6-21-22 6:17 PM,,,,Internal,6-21-22 5:20 PM,6-21-22 6:17 PM,,
TSR-335567,521916,Customer 18,Permanently Closed,Severity 1,Severity 1,6-21-22 1:35 AM,6-21-22 3:16 AM,,,,Internal,6-21-22 1:35 AM,6-21-22 3:00 AM,,
TSR-334771,521025,Customer 18,Permanently Closed,Severity 1,Severity 1,6-19-22 11:02 PM,6-19-22 11:35 PM,,,,Internal,6-19-22 11:02 PM,6-19-22 11:32 PM,,
TSR-332741,518793,Customer 18,Permanently Closed,Severity 1,Severity 1,6-15-22 10:44 PM,6-15-22 11:03 PM,,,,Internal,6-15-22 10:44 PM,6-15-22 11:03 PM,,
TSR-331849,517810,Customer 18,Permanently Closed,Severity 1,Severity 1,6-14-22 10:45 PM,6-14-22 11:06 PM,,,,Internal,6-14-22 10:45 PM,6-14-22 11:06 PM,,
TSR-329048,514835,Customer 18,Permanently Closed,Severity 1,Severity 1,6-10-22 11:39 AM,6-10-22 1:26 PM,,,,Internal,6-10-22 11:39 AM,6-10-22 1:26 PM,,
TSR-325644,511038,Customer 18,Permanently Closed,Severity 1,Severity 1,6-6-22 4:54 AM,6-6-22 5:14 AM,,,,Client,6-6-22 4:54 AM,6-6-22 5:03 AM,0:10:00,Platform
TSR-325621,511014,Customer 18,Permanently Closed,Severity 1,Severity 1,6-6-22 12:04 AM,6-6-22 12:11 AM,,,,Internal,6-6-22 12:04 AM,6-6-22 12:11 AM,,
TSR-324389,509700,Customer 18,Permanently Closed,Severity 1,Severity 2,6-3-22 3:10 AM,6-3-22 3:27 AM,,,,Internal,6-3-22 3:15 AM,6-3-22 3:23 AM,,
TSR-403329,595778,Customer 19,Permanently Closed,Severity 1,Severity 1,27-09-2022 15:27,27-09-2022 15:44,Yes,No,Production,Internal,9-27-22 3:27 PM,9-27-22 3:44 PM,,Application
TSR-401656,593956,Customer 19,Permanently Closed,Severity 1,Severity 1,23-09-2022 21:21,23-09-2022 22:07,Yes,No,Production,Internal,9-23-22 9:21 PM,9-23-22 10:07 PM,,Application
TSR-393249,584715,Customer 19,Permanently Closed,Severity 1,Severity 1,12-09-2022 05:34,12-09-2022 07:04,Yes,No,Production,Internal,9-12-22 5:34 AM,9-12-22 7:04 AM,,Application
TSR-392571,583982,Customer 19,Permanently Closed,Severity 1,Severity 1,09-09-2022 19:01,09-09-2022 19:26,Yes,No,Production,Internal,9-9-22 7:01 PM,9-9-22 7:25 PM,,Application
TSR-390385,581623,Customer 19,Permanently Closed,Severity 1,Severity 1,07-09-2022 07:35,07-09-2022 07:57,Yes,No,Production,Internal,9-7-22 7:35 AM,9-7-22 7:57 AM,,Application
TSR-390355,581583,Customer 19,Permanently Closed,Severity 1,Severity 1,07-09-2022 05:46,07-09-2022 06:17,Yes,No,Production,Internal,9-7-22 5:39 AM,9-7-22 6:17 AM,,Platform
TSR-390120,581313,Customer 19,Permanently Closed,Severity 1,Severity 1,06-09-2022 20:31,06-09-2022 22:17,Yes,No,Production,Internal,9-6-22 8:31 PM,9-6-22 10:15 PM,,Application
TSR-390052,581240,Customer 19,Permanently Closed,Severity 1,Severity 1,06-09-2022 19:24,06-09-2022 23:22,Yes,No,Production,Client,9-6-22 7:24 PM,9-6-22 11:20 PM,3:56:00,Application
TSR-390040,581228,Customer 19,Permanently Closed,Severity 1,Severity 1,06-09-2022 19:08,06-09-2022 20:24,Yes,No,Production,Internal,9-6-22 7:08 PM,9-6-22 8:24 PM,,Application
TSR-389251,580376,Customer 19,Permanently Closed,Severity 1,Severity 1,05-09-2022 19:12,05-09-2022 19:31,Yes,No,Production,Internal,9-5-22 7:12 PM,9-5-22 7:31 PM,,Platform
TSR-388669,579738,Customer 19,Permanently Closed,Severity 1,Severity 1,04-09-2022 18:58,04-09-2022 19:24,Yes,No,Production,Internal,9-4-22 6:58 PM,9-4-22 7:24 PM,,Platform
TSR-388573,579641,Customer 19,Permanently Closed,Severity 1,Severity 1,04-09-2022 08:47,04-09-2022 10:40,Yes,No,Production,Internal,9-4-22 8:47 AM,9-4-22 10:40 AM,,Application
TSR-388420,579488,Customer 19,Permanently Closed,Severity 1,Severity 1,03-09-2022 13:30,03-09-2022 16:46,Yes,No,Production,Internal,9-3-22 1:30 PM,9-3-22 4:46 PM,,Application
TSR-388326,579391,Customer 19,Permanently Closed,Severity 1,Severity 1,03-09-2022 03:41,03-09-2022 04:11,Yes,No,Production,Internal,9-3-22 3:27 AM,9-3-22 3:43 AM,,Application
TSR-387500,578487,Customer 19,Permanently Closed,Severity 1,Severity 1,02-09-2022 03:22,02-09-2022 04:33,Yes,No,Production,Internal,9-2-22 3:01 AM,9-2-22 4:20 AM,,Application
TSR-387075,578019,Customer 19,Permanently Closed,Severity 1,Severity 1,01-09-2022 15:50,01-09-2022 16:02,Yes,No,Production,Internal,9-1-22 3:50 PM,9-1-22 4:02 PM,,Application
TSR-386805,577716,Customer 19,Permanently Closed,Severity 1,Severity 1,01-09-2022 09:57,01-09-2022 11:52,Yes,No,Production,Internal,9-1-22 9:57 AM,9-1-22 11:49 AM,,Application
TSR-386435,577311,Customer 19,Pending client confirmation,Severity 1,Severity 1,8-31-22 9:45 PM,8-31-22 10:55 PM,Yes,No,Production,Internal,8-31-22 9:45 PM,8-31-22 10:55 PM,,Application
TSR-386434,577310,Customer 19,Permanently Closed,Severity 1,Severity 1,8-31-22 9:44 PM,8-31-22 10:57 PM,Yes,No,Production,Client,8-31-22 9:44 PM,8-31-22 10:57 PM,0:44:00,Platform
TSR-386152,577016,Customer 19,Permanently Closed,Severity 1,Severity 1,8-31-22 3:44 PM,8-31-22 4:01 PM,Yes,No,Production,Internal,8-31-22 3:44 PM,8-31-22 4:00 PM,0:16:00,Platform
TSR-385226,576024,Customer 19,Permanently Closed,Severity 1,Severity 1,8-30-22 5:47 PM,8-30-22 6:57 PM,Yes,No,Production,Internal,8-30-22 5:47 PM,8-30-22 6:57 PM,,Application
TSR-383447,574075,Customer 19,Permanently Closed,Severity 1,Severity 1,8-27-22 4:48 PM,8-27-22 6:00 PM,Yes,No,Production,Internal,8-27-22 4:48 PM,8-27-22 6:00 PM,,Application
TSR-383175,573788,Customer 19,Permanently Closed,Severity 1,Severity 1,8-26-22 9:50 PM,8-26-22 11:30 PM,Yes,No,Production,Internal,8-26-22 9:50 PM,8-26-22 10:12 PM,,Application
TSR-383174,573787,Customer 19,Permanently Closed,Severity 1,Severity 1,8-26-22 9:49 PM,8-26-22 10:33 PM,Yes,No,Production,Client,8-26-22 9:49 PM,8-26-22 10:12 PM,0:23:00,Application
TSR-383152,573763,Customer 19,Permanently Closed,Severity 1,Severity 2,8-26-22 9:21 PM,8-26-22 11:16 PM,Yes,No,Production,Internal,8-26-22 9:21 PM,8-26-22 10:12 PM,,Application
TSR-381597,572053,Customer 19,Permanently Closed,Severity 1,Severity 1,8-25-22 9:51 AM,8-25-22 10:20 AM,Yes,No,Production,Internal,8-25-22 9:51 AM,8-25-22 10:07 AM,,Application
TSR-378663,568558,Customer 19,Permanently Closed,Severity 1,Severity 1,8-21-22 6:55 AM,8-21-22 8:41 AM,Yes,No,Production,Internal,8-21-22 6:55 AM,8-21-22 8:41 AM,,Platform
TSR-376320,566016,Customer 19,Permanently Closed,Severity 1,Severity 1,8-17-22 6:27 PM,8-17-22 7:26 PM,Yes,No,Production,Internal,8-17-22 6:27 PM,8-17-22 7:26 PM,,Platform
TSR-375569,565185,Customer 19,Permanently Closed,Severity 1,Severity 1,8-16-22 7:58 PM,8-16-22 8:30 PM,Yes,No,Production,Internal,8-16-22 7:58 PM,8-16-22 8:30 PM,,Platform
TSR-374065,563587,Customer 19,Permanently Closed,Severity 1,Severity 1,8-13-22 3:20 AM,8-13-22 3:51 AM,Yes,No,Production,Internal,8-13-22 3:20 AM,8-13-22 4:20 AM,,Application
TSR-371425,560677,Customer 19,Permanently Closed,Severity 1,Severity 1,8-9-22 11:50 PM,8-10-22 12:12 AM,Yes,No,Production,Internal,8-9-22 11:50 PM,8-10-22 12:11 AM,,Application
TSR-365923,554713,Customer 19,Permanently Closed,Severity 1,Severity 1,8-2-22 7:40 AM,8-2-22 8:45 AM,Yes,No,Production,Internal,8-2-22 7:40 AM,8-2-22 8:41 AM,,Application
