Issue key,Issue ID,"Custom field 
(CRM Company)",Status,Severity,Original Severity,Created,Resolved,IMT,IMT RCA,Environment,Origin,Start Date & Time,End Date & Time,Downtime,"Issue classification
(Application/Platform)"
TSR-341297,528144,Customer 15,Permanently Closed,Severity 1,Severity 1,29-06-2022 11:40,29-06-2022 12:16,,,,Client,29-06-2022 11:40,29-06-2022 12:16,0:36:00,Application
TSR-337405,523923,Customer 15,Permanently Closed,Severity 1,Severity 1,23-06-2022 08:56,23-06-2022 10:05,,,,Client,23-06-2022 08:56,23-06-2022 10:05,,
TSR-335503,521847,Customer 15,Permanently Closed,Severity 1,Severity 1,20-06-2022 22:47,20-06-2022 23:42,,,,Internal,20-06-2022 22:47,20-06-2022 23:42,,
TSR-334523,520774,Customer 15,Permanently Closed,Severity 1,Severity 1,18-06-2022 21:00,18-06-2022 23:25,,,,Internal,18-06-2022 21:01,18-06-2022 23:20,,
TSR-334301,520538,Customer 15,Permanently Closed,Severity 1,Severity 1,17-06-2022 23:00,17-06-2022 23:34,,,,Internal,17-06-2022 23:00,17-06-2022 23:34,,
TSR-329795,515625,Customer 15,Permanently Closed,Severity 1,Severity 1,11-06-2022 01:38,11-06-2022 02:47,,,,Internal,11-06-2022 01:38,11-06-2022 02:46,,
TSR-329002,514784,Customer 15,Permanently Closed,Severity 1,Severity 1,10-06-2022 10:33,10-06-2022 11:12,,,,Client,10-06-2022 10:33,10-06-2022 11:12,,
TSR-329000,514782,Customer 15,Permanently Closed,Severity 1,Severity 1,10-06-2022 10:32,10-06-2022 11:12,,,,Internal,10-06-2022 10:32,10-06-2022 11:12,,
TSR-328916,514675,Customer 15,Permanently Closed,Severity 1,Severity 1,10-06-2022 05:31,10-06-2022 06:05,,,,Internal,10-06-2022 05:31,10-06-2022 06:05,,
TSR-327281,512869,Customer 15,Permanently Closed,Severity 1,Severity 1,08-06-2022 05:13,08-06-2022 05:49,,,,Client,08-06-2022 05:13,08-06-2022 05:32,0:19:00,Application
TSR-327278,512866,Customer 15,Permanently Closed,Severity 1,Severity 1,08-06-2022 05:01,08-06-2022 05:41,,,,Internal,08-06-2022 05:01,08-06-2022 05:41,,
TSR-326631,512168,Customer 15,Permanently Closed,Severity 1,Severity 1,07-06-2022 14:01,07-06-2022 14:07,,,,Internal,07-06-2022 13:55,07-06-2022 14:00,,
TSR-325629,511022,Customer 15,Permanently Closed,Severity 1,Severity 1,06-06-2022 00:55,06-06-2022 01:26,,,,Internal,06-06-2022 00:55,06-06-2022 01:18,,
TSR-325464,510852,Customer 15,Permanently Closed,Severity 1,Severity 1,05-06-2022 04:05,05-06-2022 04:49,,,,Internal,05-06-2022 04:05,05-06-2022 04:25,,
TSR-325430,510818,Customer 15,Permanently Closed,Severity 1,Severity 1,05-06-2022 00:33,05-06-2022 17:49,,,,Internal,05-06-2022 00:33,05-06-2022 17:19,,
TSR-325167,510540,Customer 15,Permanently Closed,Severity 1,Severity 1,03-06-2022 23:49,04-06-2022 00:38,,,,Internal,03-06-2022 23:49,04-06-2022 00:30,,
TSR-324313,509609,Customer 15,Permanently Closed,Severity 1,Severity 1,03-06-2022 00:27,03-06-2022 02:46,,,,Internal,03-06-2022 00:27,03-06-2022 02:46,,
TSR-322713,507892,Customer 15,Permanently Closed,Severity 1,Severity 1,01-06-2022 07:15,01-06-2022 08:23,,,,Internal,01-06-2022 07:15,01-06-2022 08:23,0:44:00,Platform
TSR-322712,507891,Customer 15,Permanently Closed,Severity 1,Severity 1,01-06-2022 07:14,01-06-2022 08:25,,,,Client,01-06-2022 07:14,01-06-2022 08:25,0:37:00,Platform
TSR-304745,n/a,Customer 16,Resolved,SEV2,n/a,n/a,n/a,,,,Client,03-05-2022 16:37,03-05-2022 17:00,0:23:00,Platform
TSR-404455,596996,Customer 16,Permanently Closed,Severity 1,Severity 1,28-09-2022 18:17,28-09-2022 20:30,Yes,No,Production,Client,28-09-2022 18:01,28-09-2022 20:30,,Application
TSR-382622,573182,Customer 16,Permanently Closed,Severity 1,Severity 1,26-08-2022 12:01,26-08-2022 12:42,Yes,No,Production,Internal,26-08-2022 12:01,26-08-2022 12:16,,Platform
TSR-369789,558893,Customer 16,Permanently Closed,Severity 1,Severity 1,08-08-2022 04:01,08-08-2022 04:33,Yes,No,Production,Internal,08-08-2022 04:01,08-08-2022 04:32,,Application
TSR-366803,555700,Customer 16,Permanently Closed,Severity 1,Severity 1,03-08-2022 08:48,03-08-2022 08:58,Yes,No,Production,Internal,03-08-2022 08:25,03-08-2022 08:49,0:24:00,Platform
TSR-363580,552205,Customer 16,Permanently Closed,Severity 1,Severity 1,29-07-2022 02:41,29-07-2022 03:34,,,,Internal,29-07-2022 02:41,29-07-2022 03:34,,Platform
TSR-356709,544861,Customer 16,Permanently Closed,Severity 1,Severity 2,21-07-2022 10:18,21-07-2022 12:15,,,,Internal,21-07-2022 10:18,21-07-2022 12:15,,Platform
TSR-342379,529331,Customer 16,Pending client confirmation,Severity 1,Severity 1,30-06-2022 12:48,30-06-2022 13:13,,,,Internal,30-06-2022 12:48,30-06-2022 13:13,,
TSR-335268,521600,Customer 16,Permanently Closed,Severity 1,Severity 1,20-06-2022 17:26,20-06-2022 18:46,,,,Internal,20-06-2022 17:26,20-06-2022 18:46,,
TSR-405334,597952,Customer 17,Permanently Closed,Severity 1,Severity 1,29-09-2022 17:28,29-09-2022 20:48,Yes,No,Production,Internal,29-09-2022 19:03,29-09-2022 20:48,,Application
TSR-404399,596938,Customer 17,Permanently Closed,Severity 1,Severity 1,28-09-2022 17:29,28-09-2022 19:33,Yes,No,Production,Internal,28-09-2022 17:29,28-09-2022 19:33,,Application
TSR-402512,594868,Customer 17,Permanently Closed,Severity 1,Severity 1,26-09-2022 15:32,26-09-2022 16:21,Yes,No,Production,Internal,26-09-2022 15:32,26-09-2022 16:21,,Application
TSR-402120,594436,Customer 17,Permanently Closed,Severity 1,Severity 1,25-09-2022 16:13,25-09-2022 17:48,Yes,No,Production,Internal,25-09-2022 16:13,25-09-2022 17:44,,Application
TSR-395512,587212,Customer 17,Permanently Closed,Severity 1,Severity 1,14-09-2022 23:25,15-09-2022 00:18,Yes,No,Production,Internal,14-09-2022 23:25,15-09-2022 00:18,,Application
TSR-390707,581991,Customer 17,Permanently Closed,Severity 1,Severity 1,07-09-2022 16:35,07-09-2022 17:13,Yes,No,Production,Internal,07-09-2022 16:35,07-09-2022 17:13,,Platform
TSR-389893,581062,Customer 17,Permanently Closed,Severity 1,Severity 1,06-09-2022 16:34,06-09-2022 17:08,Yes,No,Production,Internal,06-09-2022 16:34,06-09-2022 17:08,,Platform
TSR-387914,578942,Customer 17,Permanently Closed,Severity 1,Severity 1,02-09-2022 16:36,02-09-2022 17:21,Yes,No,Production,Internal,02-09-2022 16:36,02-09-2022 17:21,,Platform
TSR-387492,578479,Customer 17,Permanently Closed,Severity 1,Severity 1,02-09-2022 03:07,02-09-2022 04:18,No,No,Production,Internal,02-09-2022 03:07,02-09-2022 04:16,,Application
TSR-386963,577900,Customer 17,Permanently Closed,Severity 1,Severity 1,01-09-2022 13:34,01-09-2022 14:35,Yes,No,Production,Internal,01-09-2022 13:34,01-09-2022 14:15,,Application
TSR-384345,575039,Customer 17,Permanently Closed,Severity 1,Severity 1,29-08-2022 19:11,29-08-2022 20:00,Yes,No,Production,Internal,29-08-2022 19:11,29-08-2022 19:45,,Platform
TSR-382853,573429,Customer 17,Permanently Closed,Severity 1,Severity 1,26-08-2022 15:29,26-08-2022 18:13,Yes,No,Production,Internal,26-08-2022 15:29,26-08-2022 18:10,,Platform
TSR-381923,572415,Customer 17,Permanently Closed,Severity 1,Severity 1,25-08-2022 15:56,25-08-2022 19:03,Yes,Yes,Production,Internal,25-08-2022 15:56,25-08-2022 19:03,,Application
TSR-381486,571927,Customer 17,Pending client confirmation,Severity 1,Severity 1,25-08-2022 03:46,25-08-2022 04:45,Yes,No,Production,Internal,25-08-2022 03:46,25-08-2022 04:43,,Application
TSR-380982,571392,Customer 17,Permanently Closed,Severity 1,Severity 1,24-08-2022 16:06,24-08-2022 17:32,Yes,No,Production,Internal,24-08-2022 16:00,24-08-2022 17:30,,Application
TSR-366868,555777,Customer 17,Permanently Closed,Severity 1,Severity 1,03-08-2022 11:03,03-08-2022 11:57,Yes,No,Production,Internal,03-08-2022 10:57,03-08-2022 11:24,,Platform
TSR-352743,540541,Customer 17,Permanently Closed,Severity 1,Severity 1,15-07-2022 05:49,15-07-2022 06:28,,,,Internal,15-07-2022 05:49,15-07-2022 06:28,,Platform
TSR-349906,537427,Customer 17,Permanently Closed,Severity 1,Severity 1,12-07-2022 00:38,12-07-2022 01:35,,,,Internal,12-07-2022 00:38,12-07-2022 01:33,,Platform
TSR-345521,532711,Customer 17,Permanently Closed,Severity 1,Severity 1,05-07-2022 14:20,05-07-2022 16:45,,,,Internal,05-07-2022 14:20,05-07-2022 15:47,1:27:00,Platform
TSR-338245,524848,Customer 17,Pending client confirmation,Severity 1,Severity 1,24-06-2022 08:04,24-06-2022 08:58,,,,Internal,24-06-2022 08:04,24-06-2022 08:58,,
TSR-327044,512620,Customer 17,Permanently Closed,Severity 1,Severity 1,07-06-2022 21:38,07-06-2022 21:53,,,,Internal,07-06-2022 21:38,07-06-2022 21:53,,
TSR-395521,587222,Customer 18,Permanently Closed,Severity 1,Severity 1,14-09-2022 23:33,15-09-2022 00:30,Yes,No,Production,Internal,14-09-2022 23:03,15-09-2022 00:19,,Platform
TSR-391935,583316,Customer 18,Permanently Closed,Severity 1,Severity 1,08-09-2022 23:24,08-09-2022 23:53,Yes,No,Production,Internal,08-09-2022 23:03,08-09-2022 23:37,,Platform
TSR-390201,581401,Customer 18,Permanently Closed,Severity 1,Severity 1,06-09-2022 23:18,06-09-2022 23:54,No,No,Production,Internal,06-09-2022 23:03,06-09-2022 23:37,,Platform
TSR-390186,581385,Customer 18,Permanently Closed,Severity 1,Severity 1,06-09-2022 22:47,06-09-2022 23:12,Yes,No,Production,Internal,06-09-2022 22:33,06-09-2022 22:53,,Platform
TSR-388385,579452,Customer 18,Permanently Closed,Severity 1,Severity 1,03-09-2022 08:59,03-09-2022 09:26,Yes,No,Production,Internal,03-09-2022 08:59,03-09-2022 09:26,,Platform
TSR-372279,561637,Customer 18,Permanently Closed,Severity 1,Severity 1,10-08-2022 22:51,11-08-2022 00:29,Yes,No,Production,Internal,10-08-2022 22:15,10-08-2022 23:11,,Platform
TSR-368326,557358,Customer 18,Permanently Closed,Severity 1,Severity 1,04-08-2022 23:18,04-08-2022 23:59,Yes,No,Production,Internal,04-08-2022 23:03,04-08-2022 23:17,,Platform
TSR-365067,553773,Customer 18,Permanently Closed,Severity 1,Severity 1,31-07-2022 23:03,01-08-2022 00:44,,,,Internal,31-07-2022 23:03,31-07-2022 23:53,,Platform
TSR-363467,552082,Customer 18,Permanently Closed,Severity 1,Severity 1,28-07-2022 22:47,29-07-2022 02:29,,,,Internal,28-07-2022 22:47,29-07-2022 02:28,,Platform
TSR-362443,550988,Customer 18,Permanently Closed,Severity 1,Severity 1,28-07-2022 00:53,28-07-2022 03:17,,,,Internal,28-07-2022 00:53,28-07-2022 03:17,,Platform
TSR-359680,547967,Customer 18,Permanently Closed,Severity 1,Severity 1,24-07-2022 22:48,24-07-2022 22:59,,,,Internal,24-07-2022 22:48,24-07-2022 22:59,,Platform
TSR-359483,547769,Customer 18,Permanently Closed,Severity 1,Severity 1,23-07-2022 23:11,24-07-2022 00:25,,,,Internal,23-07-2022 23:11,24-07-2022 00:24,,Platform
TSR-359466,547752,Customer 18,Permanently Closed,Severity 1,Severity 1,23-07-2022 22:01,23-07-2022 23:18,,,,Internal,23-07-2022 22:01,23-07-2022 22:35,,Application
TSR-358096,546372,Customer 18,Permanently Closed,Severity 1,Severity 1,22-07-2022 23:29,23-07-2022 00:32,,,,Internal,22-07-2022 23:29,23-07-2022 00:08,,Platform
TSR-357404,545615,Customer 18,Permanently Closed,Severity 1,Severity 1,22-07-2022 02:52,22-07-2022 04:40,,,,Internal,22-07-2022 02:52,22-07-2022 04:39,,Platform
TSR-357316,545521,Customer 18,Permanently Closed,Severity 1,Severity 1,22-07-2022 00:29,22-07-2022 02:59,,,,Internal,22-07-2022 00:29,22-07-2022 01:19,,Application
TSR-356434,544569,Customer 18,Permanently Closed,Severity 1,Severity 1,20-07-2022 23:53,21-07-2022 01:17,,,,Internal,20-07-2022 23:53,21-07-2022 01:17,,Platform
TSR-353366,541213,Customer 18,Permanently Closed,Severity 1,Severity 1,15-07-2022 23:15,16-07-2022 01:13,,,,Internal,15-07-2022 23:15,16-07-2022 01:13,,Platform
TSR-352063,539815,Customer 18,Permanently Closed,Severity 1,Severity 1,14-07-2022 10:39,14-07-2022 13:09,,,,Internal,14-07-2022 10:39,14-07-2022 13:09,,Platform
TSR-351770,539496,Customer 18,Permanently Closed,Severity 1,Severity 1,13-07-2022 23:20,14-07-2022 01:31,,,,Internal,13-07-2022 23:20,14-07-2022 01:31,,Platform
TSR-350741,538368,Customer 18,Permanently Closed,Severity 1,Severity 1,12-07-2022 22:59,13-07-2022 00:54,,,,Internal,12-07-2022 22:59,13-07-2022 00:54,,Platform
TSR-349042,536491,Customer 18,Permanently Closed,Severity 1,Severity 1,09-07-2022 22:47,10-07-2022 02:01,,,,Internal,09-07-2022 22:47,10-07-2022 02:00,,Platform
TSR-348830,536274,Customer 18,Permanently Closed,Severity 1,Severity 1,09-07-2022 02:43,09-07-2022 05:01,,,,Internal,09-07-2022 02:43,09-07-2022 05:00,,Platform
TSR-344357,531449,Customer 18,Permanently Closed,Severity 1,Severity 1,03-07-2022 14:39,03-07-2022 15:28,,,,Internal,03-07-2022 14:23,03-07-2022 15:10,,Platform
TSR-344333,531425,Customer 18,Permanently Closed,Severity 1,Severity 1,03-07-2022 12:12,03-07-2022 13:11,,,,Internal,03-07-2022 11:49,03-07-2022 12:57,,Platform
TSR-343007,530021,Customer 18,Pending client confirmation,Severity 1,Severity 1,30-06-2022 23:58,01-07-2022 01:38,,,,Internal,30-06-2022 23:58,01-07-2022 01:38,,
TSR-341009,527830,Customer 18,Permanently Closed,Severity 1,Severity 1,29-06-2022 00:44,29-06-2022 03:27,,,,Internal,29-06-2022 00:44,29-06-2022 03:23,,
TSR-340954,527775,Customer 18,Permanently Closed,Severity 1,Severity 1,28-06-2022 22:51,28-06-2022 23:15,,,,Internal,28-06-2022 22:51,28-06-2022 23:09,,
TSR-339415,526084,Customer 18,Permanently Closed,Severity 1,Severity 1,26-06-2022 23:08,27-06-2022 00:33,,,,Internal,26-06-2022 23:08,27-06-2022 00:33,,
TSR-339412,526081,Customer 18,Permanently Closed,Severity 1,Severity 1,26-06-2022 22:34,26-06-2022 22:54,,,,Internal,26-06-2022 22:34,26-06-2022 22:54,,
TSR-338887,525551,Customer 18,Pending client confirmation,Severity 1,Severity 1,25-06-2022 02:46,25-06-2022 04:35,,,,Internal,25-06-2022 02:46,25-06-2022 04:34,,
TSR-338017,524604,Customer 18,Permanently Closed,Severity 1,Severity 1,23-06-2022 23:16,23-06-2022 23:28,,,,Internal,23-06-2022 23:16,23-06-2022 23:26,,
TSR-337167,523670,Customer 18,Permanently Closed,Severity 1,Severity 1,22-06-2022 22:57,23-06-2022 00:14,,,,Internal,22-06-2022 22:57,23-06-2022 00:14,,
TSR-337158,523659,Customer 18,Permanently Closed,Severity 1,Severity 1,22-06-2022 22:37,22-06-2022 22:52,,,,Internal,22-06-2022 22:37,22-06-2022 22:52,,
TSR-336583,523006,Customer 18,Permanently Closed,Severity 1,Severity 1,22-06-2022 09:57,22-06-2022 10:29,,,,Internal,22-06-2022 09:57,22-06-2022 10:29,,
TSR-336057,522435,Customer 18,Permanently Closed,Severity 1,Severity 1,21-06-2022 17:20,21-06-2022 18:17,,,,Internal,21-06-2022 17:20,21-06-2022 18:17,,
TSR-335567,521916,Customer 18,Permanently Closed,Severity 1,Severity 1,21-06-2022 01:35,21-06-2022 03:16,,,,Internal,21-06-2022 01:35,21-06-2022 03:00,,
TSR-334771,521025,Customer 18,Permanently Closed,Severity 1,Severity 1,19-06-2022 23:02,19-06-2022 23:35,,,,Internal,19-06-2022 23:02,19-06-2022 23:32,,
TSR-332741,518793,Customer 18,Permanently Closed,Severity 1,Severity 1,15-06-2022 22:44,15-06-2022 23:03,,,,Internal,15-06-2022 22:44,15-06-2022 23:03,,
TSR-331849,517810,Customer 18,Permanently Closed,Severity 1,Severity 1,14-06-2022 22:45,14-06-2022 23:06,,,,Internal,14-06-2022 22:45,14-06-2022 23:06,,
TSR-329048,514835,Customer 18,Permanently Closed,Severity 1,Severity 1,10-06-2022 11:39,10-06-2022 13:26,,,,Internal,10-06-2022 11:39,10-06-2022 13:26,,
TSR-325644,511038,Customer 18,Permanently Closed,Severity 1,Severity 1,06-06-2022 04:54,06-06-2022 05:14,,,,Client,06-06-2022 04:54,06-06-2022 05:03,0:10:00,Platform
TSR-325621,511014,Customer 18,Permanently Closed,Severity 1,Severity 1,06-06-2022 00:04,06-06-2022 00:11,,,,Internal,06-06-2022 00:04,06-06-2022 00:11,,
TSR-324389,509700,Customer 18,Permanently Closed,Severity 1,Severity 2,03-06-2022 03:10,03-06-2022 03:27,,,,Internal,03-06-2022 03:15,03-06-2022 03:23,,
TSR-403329,595778,Customer 19,Permanently Closed,Severity 1,Severity 1,27-09-2022 15:27,27-09-2022 15:44,Yes,No,Production,Internal,27-09-2022 15:27,27-09-2022 15:44,,Application
TSR-401656,593956,Customer 19,Permanently Closed,Severity 1,Severity 1,23-09-2022 21:21,23-09-2022 22:07,Yes,No,Production,Internal,23-09-2022 21:21,23-09-2022 22:07,,Application
TSR-393249,584715,Customer 19,Permanently Closed,Severity 1,Severity 1,12-09-2022 05:34,12-09-2022 07:04,Yes,No,Production,Internal,12-09-2022 05:34,12-09-2022 07:04,,Application
TSR-392571,583982,Customer 19,Permanently Closed,Severity 1,Severity 1,09-09-2022 19:01,09-09-2022 19:26,Yes,No,Production,Internal,09-09-2022 19:01,09-09-2022 19:25,,Application
TSR-390385,581623,Customer 19,Permanently Closed,Severity 1,Severity 1,07-09-2022 07:35,07-09-2022 07:57,Yes,No,Production,Internal,07-09-2022 07:35,07-09-2022 07:57,,Application
TSR-390355,581583,Customer 19,Permanently Closed,Severity 1,Severity 1,07-09-2022 05:46,07-09-2022 06:17,Yes,No,Production,Internal,07-09-2022 05:39,07-09-2022 06:17,,Platform
TSR-390120,581313,Customer 19,Permanently Closed,Severity 1,Severity 1,06-09-2022 20:31,06-09-2022 22:17,Yes,No,Production,Internal,06-09-2022 20:31,06-09-2022 22:15,,Application
TSR-390052,581240,Customer 19,Permanently Closed,Severity 1,Severity 1,06-09-2022 19:24,06-09-2022 23:22,Yes,No,Production,Client,06-09-2022 19:24,06-09-2022 23:20,3:56:00,Application
TSR-390040,581228,Customer 19,Permanently Closed,Severity 1,Severity 1,06-09-2022 19:08,06-09-2022 20:24,Yes,No,Production,Internal,06-09-2022 19:08,06-09-2022 20:24,,Application
TSR-389251,580376,Customer 19,Permanently Closed,Severity 1,Severity 1,05-09-2022 19:12,05-09-2022 19:31,Yes,No,Production,Internal,05-09-2022 19:12,05-09-2022 19:31,,Platform
TSR-388669,579738,Customer 19,Permanently Closed,Severity 1,Severity 1,04-09-2022 18:58,04-09-2022 19:24,Yes,No,Production,Internal,04-09-2022 18:58,04-09-2022 19:24,,Platform
TSR-388573,579641,Customer 19,Permanently Closed,Severity 1,Severity 1,04-09-2022 08:47,04-09-2022 10:40,Yes,No,Production,Internal,04-09-2022 08:47,04-09-2022 10:40,,Application
TSR-388420,579488,Customer 19,Permanently Closed,Severity 1,Severity 1,03-09-2022 13:30,03-09-2022 16:46,Yes,No,Production,Internal,03-09-2022 13:30,03-09-2022 16:46,,Application
TSR-388326,579391,Customer 19,Permanently Closed,Severity 1,Severity 1,03-09-2022 03:41,03-09-2022 04:11,Yes,No,Production,Internal,03-09-2022 03:27,03-09-2022 03:43,,Application
TSR-387500,578487,Customer 19,Permanently Closed,Severity 1,Severity 1,02-09-2022 03:22,02-09-2022 04:33,Yes,No,Production,Internal,02-09-2022 03:01,02-09-2022 04:20,,Application
TSR-387075,578019,Customer 19,Permanently Closed,Severity 1,Severity 1,01-09-2022 15:50,01-09-2022 16:02,Yes,No,Production,Internal,01-09-2022 15:50,01-09-2022 16:02,,Application
TSR-386805,577716,Customer 19,Permanently Closed,Severity 1,Severity 1,01-09-2022 09:57,01-09-2022 11:52,Yes,No,Production,Internal,01-09-2022 09:57,01-09-2022 11:49,,Application
TSR-386435,577311,Customer 19,Pending client confirmation,Severity 1,Severity 1,31-08-2022 21:45,31-08-2022 22:55,Yes,No,Production,Internal,31-08-2022 21:45,31-08-2022 22:55,,Application
TSR-386434,577310,Customer 19,Permanently Closed,Severity 1,Severity 1,31-08-2022 21:44,31-08-2022 22:57,Yes,No,Production,Client,31-08-2022 21:44,31-08-2022 22:57,0:44:00,Platform
TSR-386152,577016,Customer 19,Permanently Closed,Severity 1,Severity 1,31-08-2022 15:44,31-08-2022 16:01,Yes,No,Production,Internal,31-08-2022 15:44,31-08-2022 16:00,0:16:00,Platform
TSR-385226,576024,Customer 19,Permanently Closed,Severity 1,Severity 1,30-08-2022 17:47,30-08-2022 18:57,Yes,No,Production,Internal,30-08-2022 17:47,30-08-2022 18:57,,Application
TSR-383447,574075,Customer 19,Permanently Closed,Severity 1,Severity 1,27-08-2022 16:48,27-08-2022 18:00,Yes,No,Production,Internal,27-08-2022 16:48,27-08-2022 18:00,,Application
TSR-383175,573788,Customer 19,Permanently Closed,Severity 1,Severity 1,26-08-2022 21:50,26-08-2022 23:30,Yes,No,Production,Internal,26-08-2022 21:50,26-08-2022 22:12,,Application
TSR-383174,573787,Customer 19,Permanently Closed,Severity 1,Severity 1,26-08-2022 21:49,26-08-2022 22:33,Yes,No,Production,Client,26-08-2022 21:49,26-08-2022 22:12,0:23:00,Application
TSR-383152,573763,Customer 19,Permanently Closed,Severity 1,Severity 2,26-08-2022 21:21,26-08-2022 23:16,Yes,No,Production,Internal,26-08-2022 21:21,26-08-2022 22:12,,Application
TSR-381597,572053,Customer 19,Permanently Closed,Severity 1,Severity 1,25-08-2022 09:51,25-08-2022 10:20,Yes,No,Production,Internal,25-08-2022 09:51,25-08-2022 10:07,,Application
TSR-378663,568558,Customer 19,Permanently Closed,Severity 1,Severity 1,21-08-2022 06:55,21-08-2022 08:41,Yes,No,Production,Internal,21-08-2022 06:55,21-08-2022 08:41,,Platform
